raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,static[6],,2.040332317352295,0.3426685929298401,1.7841041955124948,0,147.6,0.0,18,cost_budget,0.21052631578947367,0.0,0.2631578947368421,relative_loss<=0.2,1,122.69999999999997,15
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,static[8],,2.040332317352295,1.2041741609573364,0.5273187068686782,0,148.6,0.0,41,cost_budget,0.023809523809523808,0.0,0.023809523809523808,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,best_static@easy,,2.016491413116455,0.033914003521203995,4.085286343681271,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.5,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,best_static@hard,,2.016491413116455,0.033914003521203995,4.085286343681271,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.1,1,38.0,7
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,best_static@medium,,2.016491413116455,0.033914003521203995,4.085286343681271,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.2,1,27.400000000000002,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,committed_Q4_narrow,,2.016491413116455,1.1366609334945679,0.5732641182433358,0,149.39999999999995,38870.6,27,cost_budget,0.7857142857142857,0.0,0.14285714285714285,relative_loss<=0.2,1,21.2,4
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,heuristic,,2.016491413116455,0.22927801311016083,2.1741790577304645,0,144.3,0.0,17,cost_budget,0.2222222222222222,0.0,0.5,relative_loss<=0.2,1,46.400000000000006,6
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,onestep_absolute,,2.016491413116455,0.01802203059196472,4.717519424703343,0,148.4,12691.4,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.2,1,15.899999999999999,3
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,onestep_narrow,,2.016491413116455,0.0274678822606802,4.296096951662046,0,148.7,1872.4,28,cost_budget,0.034482758620689655,0.0,0.10344827586206896,relative_loss<=0.2,1,21.2,4
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,onestep_wide,,2.016491413116455,0.018468042835593224,4.693072531902102,0,148.7,4185.6,28,cost_budget,0.034482758620689655,0.0,0.0,relative_loss<=0.2,1,15.899999999999999,3
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,open_loop[0],best_open_loop,2.016491413116455,0.06626106053590775,3.4155119535767637,0,145.3,0.0,17,cost_budget,0.2222222222222222,0.0,0.3333333333333333,relative_loss<=0.2,1,72.89999999999999,9
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,open_loop[1],,2.016491413116455,0.2659130096435547,2.025945132113591,0,147.8,0.0,22,cost_budget,0.17391304347826086,0.0,0.17391304347826086,relative_loss<=0.2,1,27.400000000000002,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,open_loop[2],,2.016491413116455,1.7124723196029663,0.16342094972339538,0,149.2,0.0,26,cost_budget,0.6666666666666666,0.0,0.8518518518518519,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,open_loop[3],,2.016491413116455,0.805141806602478,0.9180959368187946,0,149.3,0.0,40,cost_budget,0.024390243902439025,0.0,0.04878048780487805,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,open_loop[4],,2.016491413116455,0.12835392355918884,2.7543228799252706,0,147.09999999999997,0.0,21,cost_budget,0.2727272727272727,0.0,0.2727272727272727,relative_loss<=0.2,1,74.89999999999999,9
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,open_loop[5],,2.016491413116455,0.8945003151893616,0.8128491006811996,0,148.6,0.0,41,cost_budget,0.023809523809523808,0.0,0.023809523809523808,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,shrinking_Q4@easy,,2.016491413116455,0.0274678822606802,4.296096951662046,0,148.7,2351.2,28,cost_budget,0.034482758620689655,0.0,0.10344827586206896,relative_loss<=0.5,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,shrinking_Q4@hard,,2.016491413116455,0.0274678822606802,4.296096951662046,0,148.7,3861.6,28,cost_budget,0.034482758620689655,0.0,0.10344827586206896,relative_loss<=0.1,1,26.5,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,shrinking_Q4@medium,,2.016491413116455,0.0274678822606802,4.296096951662046,0,148.7,3509.5,28,cost_budget,0.034482758620689655,0.0,0.10344827586206896,relative_loss<=0.2,1,21.2,4
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,shrinking_Q4_narrow,,2.016491413116455,0.08341755717992783,3.1852555510397593,0,145.39999999999998,321427.5,27,cost_budget,0.03571428571428571,0.0,0.14285714285714285,relative_loss<=0.2,1,21.2,4
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,static[0],,2.016491413116455,1.4192020893096924,0.35126427226516793,0,147.39999999999995,0.0,27,cost_budget,0.7857142857142857,0.0,1.0,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,static[10],,2.016491413116455,0.783158004283905,0.9457798868943723,0,148.0,0.0,39,cost_budget,0.025,0.0,0.05,relative_loss<=0.2,0,,
