raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,shrinking_Q4@easy,,8105.3603515625,2.3948774337768555,8.126948839906674,0,144.79999999999998,3888.0,26,cost_budget,0.0,0.0,0.0,relative_loss<=0.01,1,12.3,1
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,shrinking_Q4@hard,,8105.3603515625,0.0015154255088418722,15.492339909117636,0,148.10000000000002,72713.7,17,cost_budget,0.0,0.0,0.0,relative_loss<=1e-06,1,84.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,shrinking_Q4@medium,,8105.3603515625,0.08584518730640411,11.455490646125352,0,145.3,27885.3,21,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,44.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,shrinking_Q4_narrow,,8105.3603515625,1.2855998647864908e-05,20.26198092828845,0,144.0,193107.4,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,44.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,shrinking_Q4_wide,,8105.3603515625,1.9429471649345942e-05,19.84900038104813,0,144.29999999999998,527870.9,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,46.900000000000006,3
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,static[0],,8105.3603515625,2.7142603397369385,8.001761412034512,0,148.4,0.0,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,static[10],,8105.3603515625,0.5051228404045105,9.683234524545062,0,147.60000000000002,0.0,21,cost_budget,0.045454545454545456,0.0,0.0,relative_loss<=0.0001,1,73.8,6
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,static[2],,8105.3603515625,0.016416680067777634,13.109738277305127,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,73.8,6
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,static[4],,8105.3603515625,2.7142233848571777,8.00177502721018,0,148.4,0.0,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,static[6],best_static,8105.3603515625,0.01641993224620819,13.109540194847039,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,73.8,6
